1.,0.,0.
1.,0.05,0.
1.,0.1,0.00008
1.,0.15,0.00003
1.,0.2,0.
1.,0.25,0.
1.,0.3,0.
1.,0.35,0.
1.,0.4,0.
1.,0.45,0.
1.,0.5,0.
1.,0.55,0.
1.,0.6,0.
1.,0.65,0.
1.,0.7,0.
1.,0.75,0.00004
1.,0.8,0.00007
1.,0.85,0.00001
1.,0.9,0.
1.,0.95,0.00005
1.,1.,0.00003
2.,0.,0.
2.,0.05,0.
2.,0.1,0.
2.,0.15,0.
2.,0.2,0.
2.,0.25,0.
2.,0.3,0.00006
2.,0.35,0.00005
2.,0.4,0.00017
2.,0.45,0.00011
2.,0.5,0.00012
2.,0.55,0.00014
2.,0.6,0.00009
2.,0.65,0.00008
2.,0.7,0.00006
2.,0.75,0.00017
2.,0.8,0.00017
2.,0.85,0.00017
2.,0.9,0.00021
2.,0.95,0.00032
2.,1.,0.00032
3.,0.,0.
3.,0.05,0.
3.,0.1,0.00007
3.,0.15,0.
3.,0.2,0.
3.,0.25,0.00005
3.,0.3,0.00009
3.,0.35,0.00019
3.,0.4,0.00024
3.,0.45,0.00027
3.,0.5,0.00007
3.,0.55,0.00037
3.,0.6,0.00038
3.,0.65,0.00045
3.,0.7,0.00042
3.,0.75,0.00029
3.,0.8,0.00051
3.,0.85,0.00048
3.,0.9,0.00086
3.,0.95,0.00088
3.,1.,0.00057
4.,0.,0.
4.,0.05,0.00003
4.,0.1,0.
4.,0.15,0.
4.,0.2,0.00016
4.,0.25,0.00004
4.,0.3,0.00011
4.,0.35,0.00021
4.,0.4,0.00016
4.,0.45,0.00029
4.,0.5,0.0007
4.,0.55,0.00043
4.,0.6,0.00041
4.,0.65,0.0008
4.,0.7,0.00075
4.,0.75,0.00064
4.,0.8,0.00117
4.,0.85,0.00333
4.,0.9,0.0043
4.,0.95,0.00938
4.,1.,0.03293
5.,0.,0.
5.,0.05,0.
5.,0.1,0.00006
5.,0.15,0.00024
5.,0.2,0.0001
5.,0.25,0.00031
5.,0.3,0.00016
5.,0.35,0.00025
5.,0.4,0.00056
5.,0.45,0.00038
